Longitude,Latitude,Loc_Name,Area,Country_ID,Rainfall,Temperature,Soil_Type,Presence
46.50305556,13.44833333,masib,100,YE,169.74,38.37,Sandy ,0
47.8125,14.14638889,al noshaymah,100,YE,279.84,37.87,Sandy ,0
43.14,6.065277778,Somali Region/Shabel,2800,ET,349.05,17.31,Unknown,0
42.33333333,9.95,Dafene,60,ET,279.77,21.69,Peat,0
42.33333333,9.983333333,Dure,140,ET,136.91,7.74,Unknown,0
42.45,10.13333333,Dure 103,75,ET,205.82,39.89,Peat,0
42.5,10.21666667,Bio Diley,200,ET,97.44,7.28,Sandy ,0
42.86666667,9.716666667,Jide,110,ET,46.05,29.07,Peat,1
39.65583333,3.807777778,Somali kilil moyale,2,ET,96.41,21.24,Sandy ,0
71.91277778,31.25638889,bhareri,40,PA,147.15,20.75,Peat,0
73.46777778,30.67694444,pippli phard depalpu,2,PA,236.15,28.12,Clay ,0
72.10972222,32.21083333,Punjab mouza mithati,200,PA,257.53,32.64,Clay ,0
42.65,9.866666667,Werebesa,280,ET,164.68,35.65,Laterite,0
42.65,9.85,Werebesa 2,80,ET,152.58,12.06,Loam,0
41.36666667,9.566666667,Dimtu.,700,ET,250.37,19.07,Loam,0
42.31666667,9.95,Gafene,350,ET,137.96,6.67,Clay ,0
42.6,9.8,Anidis,200,ET,18.59,25.01,Alluvial,0
41.83333333,9.783333333,Makles,100,ET,393.41,11.72,Clay ,0
42.31666667,9.95,Dafene,180,ET,275.86,10.53,Peat,0
42.56666667,10.48333333,Mermadobis,220,ET,349.6,11.58,Alluvial,0
42.56666667,10.2,Gelideble,230,ET,112.08,34.59,Alluvial,0
42.35,10,Dure,120,ET,151.1,34.93,Peat,0
41.36666667,9.566666667,Dimtu.,300,ET,169.35,40.7,Peat,0
42.45,10.13333333,Biokobebe,100,ET,261.84,7.61,Laterite,0
42.56666667,10.38333333,Biodilye,150,ET,7.94,32.53,Alluvial,0
41.37472222,9.603611111,somali region.sitti,500,ET,168.24,33.49,Alluvial,0
41.37055556,9.581666667,somali region. sitti,200,ET,365.15,16.65,Loam,0
43.50055556,5.948055556,Somali region/Shbele,1250,ET,361.17,31.79,Unknown,0
43.50083333,5.948055556,Somali Region,1250,ET,166.51,16.91,Clay ,0
42.47138889,10.14861111,Elis,2,ET,335.03,9.04,Laterite,0
42.46916667,10.14888889,Somali region,100,ET,351.6,23.41,Unknown,0
42.46888889,10.15333333,Somali region,70,ET,21.47,39.18,Peat,0
71.69083333,31.91361111,Noorpur Thal Distric,235,PA,119.61,23.68,Laterite,0
42.69055556,10.3875,somali Region,3,ET,40.2,11.45,Alluvial,0
42.68972222,10.38944444,Somali Region,5,ET,74.96,32.27,Clay ,0
42.56666667,10.2,Gelidebes,600,ET,213.84,35.23,Sandy ,0
42.68333333,10.38333333,Bio gurgur,250,ET,211.29,20.71,Peat,0
42.66666667,10.36666667,Awada,120,ET,368.56,13.44,Peat,0
42.48333333,10.2,Meto asir,40,ET,107.47,22.08,Alluvial,0
42.46666667,10.16666667,Dure camp,380,ET,350.53,7.93,Unknown,0
42.48333333,10.18333333,Galdabil,220,ET,237.62,29.04,Alluvial,0
41.40805556,9.743055556,Somali Region siiti,1000,ET,57.21,22.27,Sandy ,0
42.46666667,10.18333333,Galdabil 2,270,ET,36.7,14.36,Clay ,0
42.61666667,9.816666667,Galolay,100,ET,397.88,35.15,Clay ,0
42.63333333,9.816666667,Rerali Dahar,110,ET,320.86,35.47,Sandy ,0
42.66666667,9.883333333,Cado warabayso,600,ET,286.17,36.55,Unknown,0
42.54416667,10.33361111,"somali region, sitti",50,ET,309.35,33.63,Peat,0
41.37027778,9.581666667,Somali Region,500,ET,61.08,10.38,Clay ,0
41.4,9.8,Dahdoloi & shinle,1100,ET,51.45,8.51,Peat,0
41.41666667,9.716666667,Tibe,600,ET,319.8,12.04,Unknown,0
42.45,10.15,Daley male,230,ET,15.26,15.91,Clay ,0
42.45,10.13333333,Daley male 1,100,ET,281.81,17.03,Peat,0
42.43333333,10.13333333,Daley male 2,90,ET,72.08,30.82,Sandy ,1
42.52138889,10.28,"somali, ayshaca , bo",30,ET,339.67,40.8,Sandy ,0
42.5,10.18333333,Berta.,305,ET,189.38,38.99,Loam,0
42.48333333,10.21666667,Berta 1,260,ET,243.69,19.94,Peat,0
41.86666667,9.716666667,Shi le 01,160,ET,146.88,22.76,Alluvial,0
41.36666667,9.583333333,Dimtu.,80,ET,357.09,26.67,Alluvial,0
42.46666667,10.16666667,Galidebes,260,ET,113.15,14.43,Sandy ,0
38.86666667,4.516666667,Web,40,ET,144.15,11.03,Clay ,0
42.55,10.35,Gadi gara,270,ET,393.18,29.48,Loam,0
42.46666667,10.15,Dure 1,70,ET,160.69,8.67,Loam,0
42.35,10,Dure,95,ET,72.97,10.5,Clay ,0
71.87444444,31.26388889,satta thal,20,PA,36.54,38.24,Unknown,1
66.40888889,28.05305556,Mughli  Noghey Circl,100,PA,6.1,23.85,Peat,0
42.83666667,10.31833333,Awdal,55,SO,289.38,9.7,Unknown,0
42.83638889,10.31805556,Hariirad in Awdal Re,50,SO,296.84,11.57,Unknown,0
42.83583333,10.31833333,Dhooxa mulaas,20,SO,285.9,15.21,Sandy ,0
42.68333333,9.916666667,Arabi,60,ET,190.1,30.1,Clay ,0
71.67583333,31.89972222,Mehmood Shaheed Noor,1,PA,132.14,33.5,Loam,0
69.57166667,28.02555556,village jamal chacha,400,PA,230.25,38.24,Peat,0
71.88666667,31.19555556,sathn basti,3,PA,290.86,11.47,Laterite,0
42.82722222,10.31444444,dooxa malaas,5,SO,91.49,35.87,Laterite,1
71.76055556,31.16972222,Punjab,10,PA,175.87,18.66,Sandy ,0
68.83777778,27.71,Sindh,2000,PA,350.18,35.74,Unknown,0
71.72861111,31.17027778,Punjab,50,PA,241.74,6.68,Clay ,0
71.7325,31.17527778,Punjab,50,PA,169.6,17.28,Clay ,0
71.90222222,31.87777778,Punjab,192,PA,66.21,36.35,Laterite,1
71.69888889,31.17305556,Punjab,40,PA,321.64,7.23,Sandy ,0
71.74416667,31.155,Punjab,20,PA,26.16,15.07,Alluvial,0
71.74555556,31.15361111,Punjab,60,PA,121.7,12.53,Laterite,0
71.73166667,31.17861111,Punjab,5,PA,252.7,9.33,Loam,0
71.7325,31.17555556,Punjab,10,PA,7.53,18.36,Sandy ,0
71.69916667,31.17444444,Punjab,40,PA,391.02,37.33,Unknown,0
68.55777778,27.15611111,Sindh,30,PA,352.41,18.4,Unknown,0
71.71638889,31.17722222,Punjab,100,PA,328.67,24.83,Peat,0
71.71666667,31.17861111,Punjab,30,PA,126.83,35.7,Laterite,0
71.71694444,31.17777778,Punjab,40,PA,162.5,22.79,Peat,0
71.73055556,31.17694444,Punjab,14,PA,188.11,6.68,Peat,0
71.73027778,31.17722222,Basti Bhullar Nawan,30,PA,208.69,38.88,Laterite,0
72.06777778,31.75027778,Noorpur Thal Distric,284,PA,291.53,21.14,Loam,0
71.78638889,31.10666667,Punjab,5,PA,217.59,40.43,Loam,0
44.20638889,9.638333333,maroodi /xamuuraley,2000,SO,398.5,9.95,Laterite,0
44.20611111,9.638611111,xamuuradlay/maroodi,2000,SO,121.92,32.87,Loam,1
48.15833333,8.531666667,Hadhwanaag xinka B,9,SO,292.63,38.46,Alluvial,0
44.0825,9.323888889,hundule/ Salaxaley/,2000,SO,391.22,19.17,Loam,0
44.52111111,9.698055556,Qadhka warsame xaad/,500,SO,98.67,35.26,Peat,1
44.66694444,9.7125,wadada cadaadley/ Ca,800,SO,298.62,39.67,Sandy ,0
44.04333333,9.319444444,jabaaqa,20,SO,158.22,12.07,Laterite,0
44.95138889,9.451666667,Qansaxa Odweyne Soma,40,SO,211.11,18.06,Unknown,0
44.95194444,9.451388889,Qansaxa/odwyine/Soma,40,SO,60.66,18.82,Alluvial,0
44.93583333,9.456944444,Shabeele/Idweyne/Son,200,SO,16.49,32.97,Unknown,0
43.22861111,10.335,Gobley,40,SO,373.8,12.7,Clay ,0
43.23222222,10.3375,cilaan,20,SO,260.11,6.13,Alluvial,0
42.83138889,10.34166667,N.of hariirat/Awdal,20,SO,9.91,10.14,Sandy ,0
42.8225,10.42722222,Habaas/Awdal,100,SO,41.04,7.9,Laterite,0
42.82277778,10.42722222,Beeraha Habeas,100,SO,238.49,17.69,Unknown,0
42.85,10.48722222,"Habaas 2, Awdal, Som",20,SO,32.62,13.49,Laterite,0
44.93666667,10.29861111,berbera,20,SO,130.44,8.19,Alluvial,0
44.01194444,9.318611111,baargo/baligubdle/so,2000,SO,226.36,37.14,Alluvial,0
45.06361111,9.408611111,Xaaxi/Odweyne/Somali,2000,SO,318.88,31.22,Peat,0
44.47416667,9.456666667,Bali axmed/Sabawanaa,2000,SO,326.32,11.83,Peat,0
44.20555556,9.638333333,xamuurdalay/somalila,2000,SO,207.06,34.72,Clay ,0
44.20583333,9.638333333,xamuuradlay/maroodi,2000,SO,135.03,5.27,Unknown,0
44.20555556,9.638333333,Xamuurdlaye/Hargysa/,2000,SO,294.29,10.06,Laterite,0
43.23444444,10.36166667,Cintinlaha,40,SO,358.73,19.73,Loam,0
44.70555556,9.754722222,cadaadlay digaale,20,SO,62.56,25.94,Laterite,1
43.22972222,10.33833333,Dooxa Goble,20,SO,168.41,28.19,Loam,0
43.22583333,10.32277778,Sigib,30,SO,240.05,23.91,Sandy ,0
43.19972222,10.37472222,Luuqa dheenta,50,SO,130.1,19.34,Loam,0
43.23583333,10.385,Rafaq/ Awdal,30,SO,326.56,19.53,Peat,0
42.8325,10.34361111,"Dooxa Xaiirad 2 ,Awd",20,SO,232.64,19.7,Clay ,0
43.42472222,10.285,Caro weyne,30,SO,33.17,28.68,Laterite,1
43.28722222,10.31861111,Xadh xadhadh-fadhixu,5,SO,233.79,29.87,Loam,0
44.93722222,10.29916667,berbera/saaxil/somal,150,SO,271.33,30.17,Alluvial,0
44.93694444,10.29944444,berbera somaliland,150,SO,244.63,10.57,Clay ,0
44.96111111,10.39472222,berbera,150,SO,347.49,12.48,Sandy ,0
44.99277778,10.42805556,berbera,150,SO,36.46,10.11,Clay ,0
43.34972222,10.04055556,Shakab,20,SO,339.17,30.14,Unknown,0
43.34222222,10.02527778,Bira,40,SO,150.74,11.26,Laterite,0
43.20222222,10.37333333,Tuurta dheenta,20,SO,23.69,29.71,Clay ,0
43.24305556,10.36583333,South of Dabo- dilaa,50,SO,207.81,9.09,Peat,0
44.67833333,9.699166667,m.jeex weeraarta,20,SO,111.73,19.17,Loam,0
43.23805556,10.36694444,Dixda Dabadilac,50,SO,287.9,22.4,Sandy ,0
49.76194444,10.53361111,jabquraclay,10,SO,177.19,30.51,Alluvial,0
45.06472222,9.407222222,Daad-madheedh,20,SO,218.8,29.69,Alluvial,0
45.06472222,9.407222222,Caraale Qoodhaf,20,SO,199.51,34.01,Loam,0
44.70777778,9.750833333,maroodijeex cadaadka,20,SO,100.07,19.13,Peat,0
44.7075,9.750833333,mardijeex/ cadadley,20,SO,42.16,6.65,Loam,0
44.62611111,9.754166667,Cadaaday(Boqojabo),20,SO,258.2,9.55,Alluvial,0
44.62583333,9.754444444,adaad boqojabo,50,SO,134.72,40.3,Sandy ,0
44.62583333,9.754444444,m/jeex cadaadlay ba,50,SO,188.21,18.85,Alluvial,0
44.41388889,10.32722222,afmeer,10,SO,88.72,6.21,Clay ,0
43.35805556,10.03222222,Gago,20,SO,177.34,29.12,Clay ,0
43.33916667,10.05805556,Ilgorey,20,SO,218.81,23.61,Laterite,0
43.35305556,10.0375,Gowsala,20,SO,350.35,30.21,Clay ,0
44.47777778,10.36472222,east geeri,20,SO,229.94,14.49,Sandy ,0
43.20138889,10.37222222,Dhagaxa- dheenta,30,SO,243.66,19.97,Clay ,0
44.63833333,9.750277778,baqojobo degmada cad,20,SO,158.89,34.94,Sandy ,0
43.20138889,10.37194444,Dhagaxa- dheenta,30,SO,223.51,38.16,Sandy ,0
45.06694444,9.401666667,oodwayne,40,SO,328.14,27.2,Unknown,0
45.06388889,9.407222222,C. Qoodhaf area two.,20,SO,308.66,9.72,Peat,0
44.69055556,9.766666667,mardoojex / cadadley,50,SO,358.14,36.91,Unknown,0
44.76722222,9.740277778,digaale area,20,SO,358.75,33.19,Sandy ,0
44.67722222,9.751111111,maroodijeex/cadaadla,50,SO,202.48,16.24,Alluvial,0
43.51083333,10.28722222,sheed dheer_awdal re,20,SO,33.34,19.09,Peat,0
43.51083333,10.2875,Sheed dher,10,SO,55.86,34.74,Sandy ,1
43.25333333,10.075,Laas dhuure,40,SO,141.25,22.25,Peat,0
44.3525,10.37222222,wirir,20,SO,394.73,20.09,Unknown,0
43.25694444,10.07944444,Laaska,30,SO,36.9,19.24,Sandy ,0
43.27333333,10.05388889,Barkaale,30,SO,379.83,23.82,Sandy ,0
44.67777778,9.7025,m.jeex cadaadlay wee,20,SO,161.71,18.72,Unknown,0
44.51805556,9.711666667,xoogjeerinle2,20,SO,290.39,5.77,Laterite,0
44.67722222,9.751111111,m/jeex gooli baadh,50,SO,92.24,37.28,Alluvial,1
44.70555556,9.754722222,m.jeex / cadaadal/di,60,SO,251.41,36.07,Unknown,0
44.7,9.761666667,M/jeex./ cadaadlay/.,50,SO,390.95,31.76,Sandy ,0
44.69361111,9.767777778,m/jeex adaadlay diga,60,SO,119.29,13.51,Alluvial,0
43.20083333,10.40583333,Laqanyaley,20,SO,384.47,24.49,Unknown,0
43.22583333,10.32305556,Awdal Region-Fiqi-ad,100,SO,181.8,13.53,Alluvial,0
43.22888889,10.33472222,Awdal Region-fiqi ad,80,SO,204.89,16.66,Loam,0
43.23222222,10.33805556,Awdal Region Fiqi Ad,30,SO,31.55,22.65,Peat,0
43.23027778,10.37055556,Awdal Region- Fiqi-a,3,SO,55.21,8.09,Clay ,0
43.2875,10.31944444,Xadh xadhaadh,5,SO,296.69,10.16,Clay ,0
44.93666667,10.29861111,berbera,20,SO,320.28,29.03,Clay ,0
43.42472222,10.28583333,Caro weyne,30,SO,182.3,5.82,Clay ,0
43.23583333,10.38472222,Awdal Region Fiqi Ad,30,SO,23.96,36.4,Loam,0
43.23583333,10.385,fiqi aadan /rafaq /a,30,SO,144.03,10.59,Loam,0
42.85,10.48722222,"Habaas 2, Awdal, Som",20,SO,156.98,37.21,Laterite,0
44.97888889,10.37972222,kantarooka barbara s,150,SO,207.1,25.16,Loam,0
44.91111111,9.462222222,Galooley/ Odweyne/ S,20,SO,149.34,18.14,Clay ,0
44.67833333,9.698888889,M/jeex./Cadaadlay./,80,SO,314.57,33.96,Sandy ,0
44.67777778,9.699166667,m/ jeex /cadaadlay /,80,SO,80.54,33.31,Loam,1
44.67722222,9.702222222,m/jeex/cadaadlay wee,100,SO,47.15,20.47,Alluvial,0
44.6775,9.702222222,maroodijeex/cadadlay,100,SO,320.74,27.74,Peat,0
44.66222222,9.707777778,m/jex cadadlay werar,80,SO,337.6,30.24,Loam,0
44.51,9.728611111,m/jeex.adadley.somal,100,SO,146.14,9.44,Alluvial,0
44.76722222,9.740277778,M/jeex/Cadaadlay/ we,100,SO,281.48,12.14,Alluvial,0
43.42472222,10.28583333,Caro weyne,30,SO,173.15,20.64,Sandy ,0
44.47916667,9.760833333,cadaadlay weraarta,60,SO,331.97,39.99,Unknown,0
45.33138889,9.418055556,banka Aroori/burco/,100,SO,390.81,33.99,Peat,0
45.06472222,9.4075,Togdheer,35,SO,266.66,22.06,Clay ,0
43.28722222,10.0575,Xeego,80,SO,50.4,11.51,Alluvial,0
44.0125,9.284166667,Debo maygaag/ Baligu,100,SO,269.22,40.29,Peat,0
44.00583333,9.305277778,Ina cunaye 1/ Baligu,1800,SO,122.97,20.02,Alluvial,0
43.99166667,9.316666667,Ina cunaye/Baligubad,2000,SO,202.64,36.91,Peat,0
46.3375,9.469444444,Qoton,25,SO,283.62,28.96,Alluvial,0
42.82722222,10.31305556,"malaas,xariirad,awda",20,SO,269.87,9.66,Laterite,0
46.49833333,9.2925,barkhada Ina xirsiqp,30,SO,314.8,37.49,Loam,0
42.82722222,10.31416667,"Dooxa Malaas, Xariir",20,SO,329.95,10.95,Laterite,0
43.19361111,10.3525,Luuqa- dheenta Fiqi,8,SO,383.4,17.82,Alluvial,0
42.82027778,10.39222222,"Dudub Area, Awdal, S",20,SO,387.85,23.97,Alluvial,0
42.82027778,10.3925,"Dudub Area, Awdal, S",20,SO,194.72,28.11,Loam,0
42.82805556,10.31388889,"Malaas, Xariirad,Awd",20,SO,41.62,31.78,Clay ,0
43.28527778,10.05777778,xeego/Awdal,30,SO,46.27,7.73,Laterite,0
43.51111111,10.28722222,Sheed dheer,10,SO,85.66,24.67,Laterite,0
43.285,10.05777778,xeego/awdel,30,SO,359.86,39.93,Clay ,0
43.23472222,10.0875,cadaad/Awdel,50,SO,165.12,24.89,Laterite,0
43.51027778,10.28722222,Gobdheere,10,SO,18.31,10.49,Unknown,0
43.34972222,10.04277778,Gawsala,50,SO,16.12,27.06,Laterite,0
42.83027778,10.28888889,Dhagaxamalaaseed,40,SO,225.92,6.93,Alluvial,0
42.82972222,10.28805556,dhagax malaaseed1,40,SO,169.51,37.39,Alluvial,0
42.83444444,10.29055556,Dhagax malaaseed2,30,SO,179.21,40.19,Unknown,0
43.19361111,10.3525,Laqanyaley,20,SO,167.6,16.38,Loam,0
44.90083333,9.471388889,galoolay5/somaliland,60,SO,93.33,13.55,Loam,0
44.63833333,9.750277778,M/jeex./Cadaadlay./B,100,SO,265.72,24.27,Peat,0
44.7,9.761666667,M/jeex. Cadaadlay/ c,100,SO,209.25,35.81,Unknown,0
44.68444444,9.763888889,m/jeec baqojobo/ cad,100,SO,24.27,17.89,Laterite,0
43.37361111,10.00527778,baki,15,SO,362.51,34.91,Clay ,0
43.36277778,10.00805556,bira,20,SO,221.23,22.43,Clay ,0
42.81888889,10.39111111,"Dudub Area,Awdal, So",20,SO,53.16,28.8,Sandy ,1
44.41388889,10.32722222,afmeer/berbera/somai,2,SO,224,24.34,Laterite,0
43.34972222,10.04055556,Shakab- Baki in Awda,50,SO,317.13,5.5,Peat,0
43.33888889,10.05805556,Daleeda,20,SO,337.67,11.81,Laterite,0
42.85083333,10.31361111,Beeraha Abraar,30,SO,58.76,12.65,Unknown,0
42.83166667,10.34166667,N.of hariirat,20,SO,178.07,23.57,Alluvial,0
43.235,10.0875,Cadado,50,SO,180.89,14.47,Loam,0
43.285,10.05777778,Xeego,80,SO,394.46,23.41,Peat,0
42.85083333,10.31361111,Abraar,1500,SO,136.64,9.76,Alluvial,0
42.85083333,10.31361111,abraar,1500,SO,214.5,34.12,Loam,0
42.85083333,10.31361111,Beeraha Abraar,500,SO,361.38,22.41,Loam,0
44.68083333,9.765833333,cadadlay/maroodijeex,100,SO,341.2,32.19,Sandy ,0
44.69388889,9.767777778,maroodijeex/cadadlay,100,SO,58.72,39.72,Laterite,1
44.3525,10.37277778,wiriir-Bulo-xaar-gob,30,SO,320.17,33.61,Sandy ,0
44.40166667,10.38333333,east-geeri,20,SO,190.6,9.57,Clay ,0
42.81888889,10.39222222,"Dudub Area,Awdal, So",20,SO,206.91,31.89,Laterite,0
42.82277778,10.42694444,Habaas,20,SO,198.11,26.14,Alluvial,0
43.23583333,10.38472222,Rafaq figi aden,20,SO,30.91,33.62,Unknown,1
42.83,10.28805556,Dhagax malaseed1/Awd,100,SO,117.12,37.2,Unknown,1
42.82972222,10.28861111,dhagaxa malaaseed,25,SO,353.1,6.52,Unknown,0
42.83055556,10.28888889,"Awdal Region, dhagax",20,SO,110.67,22.69,Peat,0
42.83055556,10.28888889,dhagaxa malaaseed,30,SO,190.7,19.17,Unknown,0
42.83055556,10.28888889,Dhagax malaaseed/Awd,30,SO,288.42,37.46,Unknown,0
42.825,10.29,Somali,5,SO,200.85,27.69,Peat,0
42.83444444,10.29055556,Dhagax malaaseed 2/A,50,SO,38.02,18.53,Alluvial,0
42.83444444,10.29083333,dhagax malaas 2,50,SO,317.62,11.17,Alluvial,0
42.85083333,10.31361111,Beeraha Abraar/Awdal,500,SO,138.41,33.79,Alluvial,0
46.52388889,9.251944444,ragaad Wayne,8,SO,189.64,38.67,Clay ,0
46.49833333,9.2925,ragad weyne,8,SO,225.27,15.38,Unknown,0
42.81666667,10.36194444,"Naadurta,Dudub Area,",20,SO,356.74,22.03,Peat,0
42.81666667,10.36194444,"Naadurta, Awdal, Som",20,SO,123.64,31.61,Loam,0
42.80972222,10.405,"Maqaamka Dudub, Awda",30,SO,309.96,15.72,Clay ,0
44.65527778,9.761666667,cadaadlay baqojobo,20,SO,278.46,10.24,Loam,0
43.23138889,10.36611111,Carmooley,50,SO,269.7,27.64,Loam,0
42.84055556,10.31583333,Hariirad,15,SO,288.19,12.76,Alluvial,0
42.83638889,10.31805556,Awdal,10,SO,388.23,20.58,Alluvial,0
42.83833333,10.32027778,dooxa malaas 3,10,SO,106.43,9.97,Alluvial,0
42.83833333,10.32027778,Dhooxa mulaaso 2/ Aw,10,SO,322.57,14.46,Laterite,0
42.83777778,10.32055556,malaas 3,15,SO,109.3,36.08,Peat,1
42.83777778,10.32055556,dhooxa mulaas3,10,SO,282.14,28.26,Unknown,0
42.83777778,10.32055556,"Awdal Region,Hariira",15,SO,257.25,18.43,Loam,0
42.83138889,10.34138889,N.xariirad / awdal,10,SO,282.62,7.62,Sandy ,0
42.83138889,10.34138889,No,10,SO,87.68,22.68,Peat,0
42.81638889,10.42527778,"Habaas, Awdal, Somal",15,SO,78.57,14.45,Laterite,0
42.81638889,10.42527778,"Habaas, Awdal, Somal",20,SO,91.01,32.99,Loam,1
42.80972222,10.40444444,Maqaamka Dudub,30,SO,22.89,7.7,Sandy ,0
43.20111111,10.37222222,Dhagaxa Dheenta-fiqi,20,SO,84.83,26.66,Clay ,1
43.20138889,10.37277778,Dhagaxa dheenta,30,SO,147.21,39.66,Sandy ,0
43.2875,10.31944444,Xadh xadhaadh,5,SO,47.17,14.03,Peat,0
35.68833333,2.305,Lokichar location (,100,KE,314.59,8.31,Alluvial,0
35.68444444,2.305,Lokichar location (,100,KE,137.59,30.16,Loam,0
35.68333333,2.305555556,Lokichar Kakali area,100,KE,99.96,13.86,Laterite,0
35.03972222,2.8425,turkana county loima,120,KE,119.11,39.74,Peat,1
35.68138889,2.311944444,Lokichar location.,100,KE,281.22,37.86,Alluvial,0
35.60972222,3.090555556,Lokichar location.,50,KE,329.4,5.99,Peat,0
35.64666667,2.312222222,lokichar location.,100,KE,28.36,35.89,Unknown,1
35.60138889,2.333611111,Lokichar location.,400,KE,192.33,17.02,Sandy ,0
35.51777778,2.131944444,Katilu locatio.,1000,KE,263.61,19.53,Laterite,0
35.11361111,2.743888889,"Turkana County,Loima",300,KE,229.25,27.58,Peat,0
35.95527778,3.044444444,"Turkana Central,  Lo",25,KE,107.43,40.74,Sandy ,1
35.72861111,2.266111111,Kaloucholem,900,KE,383.71,35.86,Clay ,0
35.72166667,2.279166667,Amoru akwaan,750,KE,194.99,20.1,Unknown,0
36.80861111,2.509722222,Marsabit county-Sari,1,KE,125.98,27.43,Loam,1
36.80694444,2.513333333,Marsabit county-Sari,1,KE,121.88,21.35,Clay ,0
35.67333333,2.295555556,"Losantei,",150,KE,54.77,23.32,Laterite,0
35.67333333,2.295555556,Lokichar location (,100,KE,215.11,21.74,Unknown,0
52.25333333,28.39166667,place,300,IR,142.25,24.31,Loam,0
54.00472222,27.03722222,place,30,IR,309.32,12.01,Alluvial,0
60.94527778,29.4225,place,200,IR,31.26,23.25,Sandy ,0
35.94305556,3.049444444,Turkana Central Keri,2,KE,68.69,28.19,Sandy ,1
35.88638889,3.060555556,"Turkana Central,  ke",0.40000001,KE,46.38,31.43,Sandy ,1
36.70027778,2.875,Elmolo bay Marsabit,50,KE,317.47,29.57,Clay ,0
36.72833333,2.739444444,"Santur, Marsabit",50,KE,32.33,15.19,Laterite,0
36.715,2.735,"Nawoi torong, Marsab",10,KE,230.83,37,Loam,0
37.03583333,3.136111111,Dambala Longusa raga,1,KE,204.96,5.09,Peat,0
43.44666667,5.961666667,Somali Region/Shebel,39,ET,299.43,21.56,Alluvial,0
43.43638889,5.965833333,Somali Region/Shebel,41,ET,207.54,37.15,Clay ,0
41.40666667,9.82,somali region.sitti,30,ET,183.97,32.4,Unknown,0
41.40444444,9.82,somali region.sitti,35,ET,385.82,31.12,Unknown,0
43.10777778,6.67,"Somali region,Nogob",100,ET,85.62,37.47,Peat,1
43.22333333,6.100277778,Somali Region/Shebel,27,ET,20.47,8.77,Peat,0
43.22,6.100277778,Somali Region/Shebel,36,ET,357.35,33.29,Unknown,0
43.27916667,6.060555556,Somali Region/Shebel,55,ET,136.57,20.34,Unknown,0
43.31388889,6.038333333,Somali Region /Shebe,40,ET,98.83,39.17,Laterite,1
42.12444444,6.338888889,"Somali Region, Afder",385,ET,363.11,40.65,Alluvial,0
40.12361111,9.47,Afar/Dulecha,100,ET,251.71,34.05,Loam,0
42.12611111,6.499444444,"Somali Region, Afder",435,ET,314.74,16.24,Loam,0
41.89111111,6.326944444,Oromia region East b,150,ET,236.33,29.91,Alluvial,0
42.41916667,7.048055556,somail zone nogob we,400,ET,366.72,39.74,Sandy ,0
43.18194444,6.089722222,Somali Region/Shebel,25,ET,195.96,14.86,Clay ,0
43.15361111,6.016944444,Somali Region/Shebel,48,ET,99.06,18.51,Unknown,0
41.41305556,9.825833333,somali region.sitti,100,ET,210.34,27.13,Laterite,0
41.17527778,12.225,Afar/Endefo,50,ET,34.57,25.57,Clay ,0
43.22888889,6.098333333,Somali Region/Shebel,17,ET,16.66,35.51,Alluvial,0
42.10472222,6.544722222,"Somali Region, Afder",148,ET,388.83,38.82,Unknown,0
41.39611111,9.812222222,somali region.sitti,400,ET,257.78,24.58,Alluvial,0
43.43444444,6.01,Somali Region/Shebel,26,ET,190.42,20.55,Unknown,0
41.37638889,9.815,somali region.sitti,1000,ET,191.27,11.02,Peat,0
40.62916667,8.373611111,Ejerti kebele Deneba,430,ET,379.35,27.66,Laterite,0
41.37611111,9.815,somali region.sitti,500,ET,117,32.63,Loam,1
40.56,8.390833333,Oromia region west h,10,ET,115.2,5.81,Loam,1
52.99333333,27.3875,place,50,IR,158.77,21.86,Sandy ,0
37.34333333,3.6125,Balesa,1,KE,6.19,27.7,Peat,0
35.72666667,2.268888889,Lokitoe liwo,1000,KE,180.57,21.5,Laterite,0
36.12055556,2.893611111,Turkana Central Keri,1,KE,256.13,15.14,Sandy ,0
36.83416667,3.072222222,Gas,0.5,KE,186.88,14.47,Clay ,0
37.42666667,2.499166667,marsabit county _ Al,1,KE,191.52,23.38,Sandy ,0
37.09833333,2.552222222,marsabit county _ ne,2,KE,93.82,27.91,Clay ,0
35.67805556,3.0775,Turkana Central Town,0.25,KE,64.07,6.94,Laterite,0
36.70027778,2.875,El-Molo Bay sub-loca,50,KE,319.71,23.97,Sandy ,0
37.06833333,3.321111111,"North Horr, Marsabit",2,KE,62.74,21.58,Sandy ,0
37.14277778,2.531666667,Marsabit County-Karg,3,KE,56,30.87,Sandy ,1
37.14555556,2.530555556,Marsabit County-Karg,20,KE,55.94,15.33,Peat,0
37.15583333,2.530555556,Marsabit County- Kar,5,KE,299.02,23.73,Laterite,0
37.425,3.128055556,Kalacha Hospital,2,KE,27.66,22.52,Laterite,0
37.425,3.128055556,Kalacha Hospital,2,KE,171.06,35.65,Peat,0
37.42388889,3.1275,Kalacha Hospital,1,KE,141.13,20.45,Alluvial,0
36.80694444,2.513333333,Marsabit county-Sari,1,KE,291.47,22.51,Alluvial,0
36.80666667,2.515555556,Marsabit county-Sari,1,KE,70.98,40.95,Clay ,0
36.80694444,2.517222222,Marsabit county-Sari,1,KE,173.7,7.23,Laterite,0
